location_id,location_type,state,district,city,area,latitude,longitude,address_label,synthetic_flag
LOC-000266,Office,Karnataka,District-33,City-15,Area-015,33.211074,79.863294,Synthetic Location 266,true
LOC-000267,Financial,Karnataka,District-33,City-19,Area-146,21.822086,89.889398,Synthetic Location 267,true
LOC-000268,Financial,Karnataka,District-33,City-25,Area-081,25.312275,83.712158,Synthetic Location 268,true
LOC-000269,Hotel,Rajasthan,District-09,City-08,Area-062,19.166583,96.107373,Synthetic Location 269,true
LOC-000270,Road,Rajasthan,District-09,City-01,Area-080,23.061609,86.564001,Synthetic Location 270,true
LOC-000271,Transit,Rajasthan,District-09,City-26,Area-043,8.895478,78.270758,Synthetic Location 271,true
LOC-000272,Digital,Rajasthan,District-09,City-12,Area-114,10.949433,96.611147,Synthetic Location 272,true
LOC-000273,Residence,West Bengal,District-19,City-14,Area-107,27.253629,95.991104,Synthetic Location 273,true
LOC-000274,Financial,West Bengal,District-19,City-03,Area-071,24.942596,93.029314,Synthetic Location 274,true
LOC-000275,Road,West Bengal,District-19,City-11,Area-058,31.953647,92.124357,Synthetic Location 275,true
LOC-000276,Residence,Delhi,District-03,City-02,Area-038,20.957815,91.545001,Synthetic Location 276,true
LOC-000277,Residence,Delhi,District-03,City-27,Area-009,22.544153,96.562752,Synthetic Location 277,true
LOC-000278,Commercial,Telangana,District-24,City-19,Area-114,9.637177,85.422726,Synthetic Location 278,true
LOC-000279,Commercial,Telangana,District-24,City-24,Area-100,15.100848,76.735996,Synthetic Location 279,true
LOC-000280,Commercial,Telangana,District-24,City-11,Area-041,19.320416,78.403955,Synthetic Location 280,true
LOC-000281,Road,Gujarat,District-03,City-10,Area-135,32.807016,72.620186,Synthetic Location 281,true
LOC-000282,Road,Gujarat,District-03,City-09,Area-060,14.746385,70.141701,Synthetic Location 282,true
LOC-000283,Public,Delhi,District-23,City-25,Area-135,15.070513,92.57738,Synthetic Location 283,true
LOC-000284,Warehouse,Delhi,District-23,City-13,Area-110,21.535365,86.143901,Synthetic Location 284,true
LOC-000285,Office,Delhi,District-23,City-09,Area-091,12.689152,78.984619,Synthetic Location 285,true
LOC-000286,Public,West Bengal,District-12,City-01,Area-018,8.852498,72.790513,Synthetic Location 286,true
LOC-000287,Hotel,West Bengal,District-12,City-19,Area-045,26.852557,71.02399,Synthetic Location 287,true
LOC-000288,Warehouse,Uttar Pradesh,District-17,City-30,Area-149,17.134727,85.809296,Synthetic Location 288,true
LOC-000289,Public,Uttar Pradesh,District-17,City-25,Area-135,11.567781,90.904332,Synthetic Location 289,true
LOC-000290,Commercial,Uttar Pradesh,District-17,City-13,Area-148,20.552386,82.093859,Synthetic Location 290,true
LOC-000291,Office,Kerala,District-11,City-13,Area-026,31.928851,95.024593,Synthetic Location 291,true
LOC-000292,Hotel,Kerala,District-11,City-24,Area-075,12.164966,87.685238,Synthetic Location 292,true
LOC-000293,Financial,Kerala,District-11,City-26,Area-099,22.300396,88.959619,Synthetic Location 293,true
LOC-000294,Hotel,Kerala,District-11,City-02,Area-096,8.930544,82.274296,Synthetic Location 294,true
LOC-000295,Residence,Rajasthan,District-03,City-04,Area-112,20.409931,90.443533,Synthetic Location 295,true
LOC-000296,Road,Rajasthan,District-03,City-02,Area-135,11.20836,78.891786,Synthetic Location 296,true
LOC-000297,Financial,Rajasthan,District-03,City-07,Area-018,31.538588,81.858532,Synthetic Location 297,true
LOC-000298,Commercial,Maharashtra,District-04,City-06,Area-018,20.546332,68.664854,Synthetic Location 298,true
LOC-000299,Commercial,Maharashtra,District-04,City-15,Area-005,18.512771,72.14476,Synthetic Location 299,true
LOC-000300,Warehouse,Maharashtra,District-04,City-18,Area-054,31.862529,84.265587,Synthetic Location 300,true
LOC-000301,Transit,Maharashtra,District-04,City-10,Area-141,9.826362,95.419179,Synthetic Location 301,true
LOC-000302,Public,Uttar Pradesh,District-31,City-29,Area-049,33.171048,86.482176,Synthetic Location 302,true
LOC-000303,Public,Uttar Pradesh,District-31,City-23,Area-044,18.522516,86.159503,Synthetic Location 303,true
LOC-000304,Road,Uttar Pradesh,District-31,City-21,Area-143,23.194447,93.363847,Synthetic Location 304,true
LOC-000305,Road,Uttar Pradesh,District-31,City-18,Area-053,11.238195,92.907484,Synthetic Location 305,true
LOC-000306,Public,Telangana,District-23,City-15,Area-048,33.307289,81.296391,Synthetic Location 306,true
LOC-000307,Public,Telangana,District-23,City-15,Area-114,27.129711,81.267765,Synthetic Location 307,true
LOC-000308,Road,Telangana,District-23,City-05,Area-038,22.88131,74.01353,Synthetic Location 308,true
LOC-000309,Transit,Uttar Pradesh,District-28,City-11,Area-118,15.405268,85.897563,Synthetic Location 309,true
LOC-000310,Financial,Uttar Pradesh,District-28,City-23,Area-047,24.661523,81.416713,Synthetic Location 310,true
LOC-000311,Public,Uttar Pradesh,District-13,City-29,Area-145,31.315405,81.247594,Synthetic Location 311,true
LOC-000312,Public,Uttar Pradesh,District-13,City-23,Area-050,25.004826,75.013736,Synthetic Location 312,true
LOC-000313,Digital,Telangana,District-16,City-24,Area-075,27.400609,75.688661,Synthetic Location 313,true
LOC-000314,Hotel,Telangana,District-16,City-25,Area-011,27.450849,94.518708,Synthetic Location 314,true
LOC-000315,Digital,Telangana,District-16,City-07,Area-105,8.512503,69.618243,Synthetic Location 315,true
LOC-000316,Transit,Kerala,District-30,City-22,Area-147,33.204512,78.757062,Synthetic Location 316,true
LOC-000317,Hotel,Kerala,District-30,City-17,Area-069,12.985208,70.449075,Synthetic Location 317,true
LOC-000318,Warehouse,Kerala,District-30,City-09,Area-139,23.20983,80.025138,Synthetic Location 318,true
LOC-000319,Hotel,Kerala,District-30,City-27,Area-036,12.392501,92.875528,Synthetic Location 319,true
LOC-000320,Financial,Uttar Pradesh,District-26,City-26,Area-091,23.44887,73.460594,Synthetic Location 320,true
LOC-000321,Commercial,Uttar Pradesh,District-26,City-05,Area-041,14.854504,76.959123,Synthetic Location 321,true
LOC-000322,Hotel,Uttar Pradesh,District-26,City-26,Area-130,31.570978,89.768441,Synthetic Location 322,true
LOC-000323,Commercial,Rajasthan,District-09,City-21,Area-091,11.917018,77.399134,Synthetic Location 323,true
LOC-000324,Public,Rajasthan,District-09,City-01,Area-069,30.284917,75.683076,Synthetic Location 324,true
LOC-000325,Financial,Rajasthan,District-09,City-14,Area-134,29.848882,91.228339,Synthetic Location 325,true
LOC-000326,Transit,Delhi,District-28,City-24,Area-091,31.460145,80.836077,Synthetic Location 326,true
LOC-000327,Road,Delhi,District-28,City-13,Area-098,19.163729,90.011751,Synthetic Location 327,true
LOC-000328,Transit,Gujarat,District-19,City-17,Area-133,11.833191,93.190914,Synthetic Location 328,true
LOC-000329,Transit,Gujarat,District-19,City-03,Area-096,30.653575,76.091339,Synthetic Location 329,true
LOC-000330,Commercial,Gujarat,District-19,City-19,Area-015,30.060116,75.405074,Synthetic Location 330,true
LOC-000331,Digital,Karnataka,District-02,City-05,Area-135,14.544904,79.612254,Synthetic Location 331,true
LOC-000332,Public,Karnataka,District-02,City-22,Area-001,32.291048,75.111509,Synthetic Location 332,true
LOC-000333,Digital,Karnataka,District-02,City-06,Area-042,9.532637,71.12713,Synthetic Location 333,true
LOC-000334,Warehouse,Karnataka,District-02,City-06,Area-062,8.376308,94.120033,Synthetic Location 334,true
LOC-000335,Warehouse,Telangana,District-17,City-08,Area-053,16.17855,87.390988,Synthetic Location 335,true
LOC-000336,Transit,Telangana,District-17,City-30,Area-065,20.460208,93.185574,Synthetic Location 336,true
LOC-000337,Public,Telangana,District-17,City-11,Area-040,10.290562,72.575511,Synthetic Location 337,true
LOC-000338,Commercial,Rajasthan,District-24,City-11,Area-101,8.661029,96.792732,Synthetic Location 338,true
LOC-000339,Hotel,Rajasthan,District-24,City-14,Area-107,9.397094,91.374228,Synthetic Location 339,true
LOC-000340,Residence,Tamil Nadu,District-33,City-02,Area-061,28.950804,92.011557,Synthetic Location 340,true
LOC-000341,Hotel,Tamil Nadu,District-33,City-02,Area-147,21.601454,79.497253,Synthetic Location 341,true
LOC-000342,Public,Tamil Nadu,District-33,City-06,Area-109,25.294423,86.094215,Synthetic Location 342,true
LOC-000343,Financial,Tamil Nadu,District-33,City-09,Area-018,19.203127,89.650828,Synthetic Location 343,true
LOC-000344,Financial,Karnataka,District-15,City-01,Area-042,18.98242,81.061783,Synthetic Location 344,true
LOC-000345,Office,Karnataka,District-15,City-01,Area-105,23.847841,77.081278,Synthetic Location 345,true
LOC-000346,Commercial,Karnataka,District-15,City-13,Area-088,22.238239,96.73025,Synthetic Location 346,true
LOC-000347,Transit,Tamil Nadu,District-31,City-12,Area-107,31.737064,90.226002,Synthetic Location 347,true
LOC-000348,Public,Tamil Nadu,District-31,City-08,Area-028,23.164672,88.062332,Synthetic Location 348,true
LOC-000349,Office,Tamil Nadu,District-31,City-04,Area-099,24.522209,77.084026,Synthetic Location 349,true
LOC-000350,Residence,Tamil Nadu,District-31,City-25,Area-079,19.443143,71.446744,Synthetic Location 350,true
LOC-000351,Financial,Karnataka,District-09,City-19,Area-108,17.002401,83.705995,Synthetic Location 351,true
LOC-000352,Office,Karnataka,District-09,City-27,Area-112,10.020559,71.673534,Synthetic Location 352,true
LOC-000353,Commercial,Karnataka,District-09,City-09,Area-056,21.047205,90.640684,Synthetic Location 353,true
LOC-000354,Public,Delhi,District-06,City-16,Area-004,29.930194,70.133096,Synthetic Location 354,true
LOC-000355,Digital,Delhi,District-06,City-09,Area-141,20.399911,73.260269,Synthetic Location 355,true
LOC-000356,Financial,Delhi,District-11,City-29,Area-091,8.943749,78.605776,Synthetic Location 356,true
LOC-000357,Digital,Delhi,District-11,City-06,Area-031,24.168814,76.430074,Synthetic Location 357,true
LOC-000358,Transit,Telangana,District-15,City-30,Area-066,32.489015,89.289852,Synthetic Location 358,true
LOC-000359,Residence,Telangana,District-15,City-28,Area-119,23.931515,94.468662,Synthetic Location 359,true
LOC-000360,Road,Telangana,District-15,City-02,Area-057,9.725669,71.047064,Synthetic Location 360,true
LOC-000361,Residence,Telangana,District-15,City-23,Area-113,15.396724,77.901831,Synthetic Location 361,true
LOC-000362,Residence,Karnataka,District-09,City-24,Area-075,16.598881,70.403339,Synthetic Location 362,true
LOC-000363,Residence,Karnataka,District-09,City-04,Area-134,13.458475,71.730442,Synthetic Location 363,true
LOC-000364,Commercial,Gujarat,District-07,City-02,Area-068,26.656564,84.119598,Synthetic Location 364,true
LOC-000365,Public,Gujarat,District-07,City-09,Area-131,15.105276,73.857806,Synthetic Location 365,true
LOC-000366,Commercial,Gujarat,District-07,City-16,Area-041,15.683046,87.638202,Synthetic Location 366,true
LOC-000367,Transit,Gujarat,District-07,City-25,Area-008,21.317892,94.905764,Synthetic Location 367,true
LOC-000368,Public,West Bengal,District-23,City-14,Area-018,25.701068,91.547778,Synthetic Location 368,true
LOC-000369,Residence,West Bengal,District-23,City-16,Area-067,14.446783,68.221608,Synthetic Location 369,true
LOC-000370,Financial,Rajasthan,District-19,City-28,Area-127,32.554019,92.220856,Synthetic Location 370,true
LOC-000371,Transit,Rajasthan,District-19,City-13,Area-100,12.818621,80.33638,Synthetic Location 371,true
LOC-000372,Hotel,Rajasthan,District-19,City-18,Area-123,14.307759,95.7853,Synthetic Location 372,true
LOC-000373,Commercial,Rajasthan,District-19,City-09,Area-038,18.061881,86.803083,Synthetic Location 373,true
LOC-000374,Warehouse,West Bengal,District-05,City-23,Area-003,26.803317,96.701141,Synthetic Location 374,true
LOC-000375,Financial,West Bengal,District-05,City-20,Area-071,9.770963,77.404861,Synthetic Location 375,true
LOC-000376,Digital,Delhi,District-38,City-19,Area-142,13.480716,86.573339,Synthetic Location 376,true
LOC-000377,Warehouse,Delhi,District-38,City-21,Area-122,18.849796,74.936918,Synthetic Location 377,true
LOC-000378,Commercial,Delhi,District-38,City-27,Area-012,20.88279,75.072162,Synthetic Location 378,true
LOC-000379,Residence,Delhi,District-38,City-25,Area-038,14.189922,74.684144,Synthetic Location 379,true
LOC-000380,Digital,Maharashtra,District-22,City-04,Area-076,12.583541,96.867227,Synthetic Location 380,true
LOC-000381,Hotel,Maharashtra,District-22,City-03,Area-069,16.49746,71.014977,Synthetic Location 381,true
LOC-000382,Public,Karnataka,District-06,City-01,Area-133,16.301486,92.721403,Synthetic Location 382,true
LOC-000383,Residence,Karnataka,District-06,City-02,Area-125,21.834372,69.279086,Synthetic Location 383,true
LOC-000384,Office,Karnataka,District-06,City-09,Area-016,15.574082,79.938419,Synthetic Location 384,true
LOC-000385,Commercial,Karnataka,District-06,City-12,Area-140,28.410241,69.199322,Synthetic Location 385,true
LOC-000386,Residence,Telangana,District-31,City-03,Area-038,18.843442,77.803404,Synthetic Location 386,true
LOC-000387,Transit,Telangana,District-31,City-26,Area-029,16.36527,94.835639,Synthetic Location 387,true
LOC-000388,Residence,Telangana,District-31,City-07,Area-063,8.840787,74.674849,Synthetic Location 388,true
LOC-000389,Residence,Uttar Pradesh,District-29,City-04,Area-150,19.943714,73.022053,Synthetic Location 389,true
LOC-000390,Road,Uttar Pradesh,District-29,City-03,Area-064,25.22796,83.792945,Synthetic Location 390,true
LOC-000391,Financial,West Bengal,District-14,City-06,Area-090,10.67003,82.11725,Synthetic Location 391,true
LOC-000392,Financial,West Bengal,District-14,City-04,Area-123,21.737589,93.919041,Synthetic Location 392,true
LOC-000393,Financial,West Bengal,District-14,City-23,Area-097,32.055328,87.617522,Synthetic Location 393,true
LOC-000394,Commercial,West Bengal,District-21,City-26,Area-030,23.788262,70.526289,Synthetic Location 394,true
LOC-000395,Road,West Bengal,District-21,City-10,Area-061,9.247718,74.090626,Synthetic Location 395,true
LOC-000396,Hotel,Kerala,District-18,City-14,Area-088,23.44667,92.074655,Synthetic Location 396,true
LOC-000397,Hotel,Kerala,District-18,City-02,Area-015,30.089877,78.622949,Synthetic Location 397,true
LOC-000398,Digital,Kerala,District-18,City-26,Area-085,11.933626,68.121165,Synthetic Location 398,true
LOC-000399,Road,Maharashtra,District-19,City-22,Area-020,11.539874,80.232128,Synthetic Location 399,true
LOC-000400,Residence,Maharashtra,District-19,City-07,Area-036,13.760466,96.811804,Synthetic Location 400,true
LOC-000401,Warehouse,West Bengal,District-34,City-20,Area-019,16.757311,93.774364,Synthetic Location 401,true
LOC-000402,Transit,West Bengal,District-34,City-03,Area-068,31.464373,77.166509,Synthetic Location 402,true
LOC-000403,Commercial,Karnataka,District-03,City-20,Area-067,28.373604,92.934615,Synthetic Location 403,true
LOC-000404,Warehouse,Karnataka,District-03,City-11,Area-054,25.411931,94.163196,Synthetic Location 404,true
LOC-000405,Hotel,Karnataka,District-03,City-03,Area-143,22.90951,82.516823,Synthetic Location 405,true
LOC-000406,Transit,Karnataka,District-03,City-08,Area-135,10.475554,89.56894,Synthetic Location 406,true
LOC-000407,Road,Rajasthan,District-19,City-29,Area-091,9.048721,77.174674,Synthetic Location 407,true
LOC-000408,Public,Rajasthan,District-19,City-09,Area-047,14.901161,86.352134,Synthetic Location 408,true
LOC-000409,Road,Rajasthan,District-19,City-06,Area-036,17.766847,96.503356,Synthetic Location 409,true
LOC-000410,Commercial,Delhi,District-34,City-06,Area-129,20.723309,75.252896,Synthetic Location 410,true
LOC-000411,Public,Delhi,District-34,City-27,Area-055,12.110707,96.445772,Synthetic Location 411,true
LOC-000412,Residence,Tamil Nadu,District-15,City-14,Area-084,28.670606,81.698244,Synthetic Location 412,true
LOC-000413,Office,Tamil Nadu,District-15,City-27,Area-090,29.584499,89.431125,Synthetic Location 413,true
LOC-000414,Hotel,Kerala,District-19,City-09,Area-093,21.20397,95.933923,Synthetic Location 414,true
LOC-000415,Office,Kerala,District-19,City-16,Area-092,29.428165,86.285437,Synthetic Location 415,true
LOC-000416,Transit,Telangana,District-33,City-17,Area-106,24.07998,90.460795,Synthetic Location 416,true
LOC-000417,Hotel,Telangana,District-33,City-21,Area-038,17.917688,68.35078,Synthetic Location 417,true
LOC-000418,Public,Telangana,District-33,City-03,Area-005,8.009102,94.204352,Synthetic Location 418,true
LOC-000419,Office,Rajasthan,District-30,City-03,Area-059,13.979561,93.075601,Synthetic Location 419,true
LOC-000420,Financial,Rajasthan,District-30,City-25,Area-109,27.432402,92.430872,Synthetic Location 420,true
LOC-000421,Residence,Rajasthan,District-30,City-30,Area-091,28.456839,68.032856,Synthetic Location 421,true
LOC-000422,Digital,Telangana,District-38,City-04,Area-098,19.448833,75.661071,Synthetic Location 422,true
LOC-000423,Road,Telangana,District-38,City-02,Area-071,17.983142,73.978975,Synthetic Location 423,true
LOC-000424,Warehouse,Telangana,District-38,City-10,Area-108,24.973595,71.640138,Synthetic Location 424,true
LOC-000425,Road,Tamil Nadu,District-37,City-26,Area-123,28.973888,72.031927,Synthetic Location 425,true
LOC-000426,Transit,Tamil Nadu,District-37,City-24,Area-036,15.827932,95.545603,Synthetic Location 426,true
