truth_id,source_entity,relationship,target_entity,is_true,synthetic_flag
TRUTH-000367,PERSON-002689,OBSERVED_IN,CASE-000046,true,true
TRUTH-000368,PERSON-001423,OBSERVED_IN,CASE-000046,true,true
TRUTH-000369,PERSON-000063,SUSPECT_IN,CASE-000047,true,true
TRUTH-000370,PERSON-000081,SUSPECT_IN,CASE-000047,true,true
TRUTH-000371,PERSON-002574,SUSPECT_IN,CASE-000047,true,true
TRUTH-000372,PERSON-000479,SUSPECT_IN,CASE-000047,true,true
TRUTH-000373,PERSON-001259,OBSERVED_IN,CASE-000047,true,true
TRUTH-000374,PERSON-000850,OBSERVED_IN,CASE-000047,true,true
TRUTH-000375,PERSON-001861,OBSERVED_IN,CASE-000047,true,true
TRUTH-000376,PERSON-000863,OBSERVED_IN,CASE-000047,true,true
TRUTH-000377,PERSON-002757,OBSERVED_IN,CASE-000047,true,true
TRUTH-000378,PERSON-000106,SUSPECT_IN,CASE-000048,true,true
TRUTH-000379,PERSON-001664,SUSPECT_IN,CASE-000048,true,true
TRUTH-000380,PERSON-000584,SUSPECT_IN,CASE-000048,true,true
TRUTH-000381,PERSON-001507,SUSPECT_IN,CASE-000048,true,true
TRUTH-000382,PERSON-002675,OBSERVED_IN,CASE-000048,true,true
TRUTH-000383,PERSON-002998,OBSERVED_IN,CASE-000048,true,true
TRUTH-000384,PERSON-001315,OBSERVED_IN,CASE-000048,true,true
TRUTH-000385,PERSON-000576,OBSERVED_IN,CASE-000048,true,true
TRUTH-000386,PERSON-000904,OBSERVED_IN,CASE-000048,true,true
TRUTH-000387,PERSON-000230,OBSERVED_IN,CASE-000048,true,true
TRUTH-000388,PERSON-001385,SUSPECT_IN,CASE-000049,true,true
TRUTH-000389,PERSON-000175,SUSPECT_IN,CASE-000049,true,true
TRUTH-000390,PERSON-000455,SUSPECT_IN,CASE-000049,true,true
TRUTH-000391,PERSON-000842,SUSPECT_IN,CASE-000049,true,true
TRUTH-000392,PERSON-002684,SUSPECT_IN,CASE-000049,true,true
TRUTH-000393,PERSON-000245,SUSPECT_IN,CASE-000049,true,true
TRUTH-000394,PERSON-002954,OBSERVED_IN,CASE-000049,true,true
TRUTH-000395,PERSON-000222,OBSERVED_IN,CASE-000049,true,true
TRUTH-000396,PERSON-001769,OBSERVED_IN,CASE-000049,true,true
TRUTH-000397,PERSON-000734,OBSERVED_IN,CASE-000049,true,true
TRUTH-000398,PERSON-000763,OBSERVED_IN,CASE-000049,true,true
TRUTH-000399,PERSON-002675,SUSPECT_IN,CASE-000050,true,true
TRUTH-000400,PERSON-001343,SUSPECT_IN,CASE-000050,true,true
TRUTH-000401,PERSON-002835,SUSPECT_IN,CASE-000050,true,true
TRUTH-000402,PERSON-001664,SUSPECT_IN,CASE-000050,true,true
TRUTH-000403,PERSON-001112,SUSPECT_IN,CASE-000050,true,true
TRUTH-000404,PERSON-000146,SUSPECT_IN,CASE-000051,true,true
TRUTH-000405,PERSON-000047,SUSPECT_IN,CASE-000051,true,true
TRUTH-000406,PERSON-002609,SUSPECT_IN,CASE-000051,true,true
TRUTH-000407,PERSON-000217,SUSPECT_IN,CASE-000051,true,true
TRUTH-000408,PERSON-002223,SUSPECT_IN,CASE-000051,true,true
TRUTH-000409,PERSON-000556,SUSPECT_IN,CASE-000051,true,true
TRUTH-000410,PERSON-002938,OBSERVED_IN,CASE-000051,true,true
TRUTH-000411,PERSON-000279,OBSERVED_IN,CASE-000051,true,true
TRUTH-000412,PERSON-002964,OBSERVED_IN,CASE-000051,true,true
TRUTH-000413,PERSON-001315,SUSPECT_IN,CASE-000052,true,true
TRUTH-000414,PERSON-002998,SUSPECT_IN,CASE-000052,true,true
TRUTH-000415,PERSON-001182,SUSPECT_IN,CASE-000052,true,true
TRUTH-000416,PERSON-000584,OBSERVED_IN,CASE-000052,true,true
TRUTH-000417,PERSON-000948,OBSERVED_IN,CASE-000052,true,true
TRUTH-000418,PERSON-001589,SUSPECT_IN,CASE-000053,true,true
TRUTH-000419,PERSON-001259,SUSPECT_IN,CASE-000053,true,true
TRUTH-000420,PERSON-000081,SUSPECT_IN,CASE-000053,true,true
TRUTH-000421,PERSON-000063,SUSPECT_IN,CASE-000053,true,true
TRUTH-000422,PERSON-001578,SUSPECT_IN,CASE-000053,true,true
TRUTH-000423,PERSON-000863,OBSERVED_IN,CASE-000053,true,true
TRUTH-000424,PERSON-002574,OBSERVED_IN,CASE-000053,true,true
TRUTH-000425,PERSON-000230,SUSPECT_IN,CASE-000054,true,true
TRUTH-000426,PERSON-001664,SUSPECT_IN,CASE-000054,true,true
TRUTH-000427,PERSON-002715,SUSPECT_IN,CASE-000054,true,true
TRUTH-000428,PERSON-000635,SUSPECT_IN,CASE-000054,true,true
TRUTH-000429,PERSON-000697,OBSERVED_IN,CASE-000054,true,true
TRUTH-000430,PERSON-001343,OBSERVED_IN,CASE-000054,true,true
TRUTH-000431,PERSON-000488,SUSPECT_IN,CASE-000055,true,true
TRUTH-000432,PERSON-002020,SUSPECT_IN,CASE-000055,true,true
TRUTH-000433,PERSON-001965,SUSPECT_IN,CASE-000055,true,true
TRUTH-000434,PERSON-001543,SUSPECT_IN,CASE-000055,true,true
TRUTH-000435,PERSON-002873,OBSERVED_IN,CASE-000055,true,true
TRUTH-000436,PERSON-000921,OBSERVED_IN,CASE-000055,true,true
TRUTH-000437,PERSON-001992,OBSERVED_IN,CASE-000055,true,true
TRUTH-000438,PERSON-000083,OBSERVED_IN,CASE-000055,true,true
TRUTH-000439,PERSON-000765,OBSERVED_IN,CASE-000055,true,true
TRUTH-000440,PERSON-000357,OBSERVED_IN,CASE-000055,true,true
TRUTH-000441,PERSON-000245,SUSPECT_IN,CASE-000056,true,true
TRUTH-000442,PERSON-000792,SUSPECT_IN,CASE-000056,true,true
TRUTH-000443,PERSON-001334,OBSERVED_IN,CASE-000056,true,true
TRUTH-000444,PERSON-000499,OBSERVED_IN,CASE-000056,true,true
TRUTH-000445,PERSON-000943,OBSERVED_IN,CASE-000056,true,true
TRUTH-000446,PERSON-000374,OBSERVED_IN,CASE-000056,true,true
TRUTH-000447,PERSON-002304,OBSERVED_IN,CASE-000056,true,true
TRUTH-000448,PERSON-001847,OBSERVED_IN,CASE-000056,true,true
TRUTH-000449,PERSON-000904,SUSPECT_IN,CASE-000057,true,true
TRUTH-000450,PERSON-001866,SUSPECT_IN,CASE-000057,true,true
TRUTH-000451,PERSON-002675,OBSERVED_IN,CASE-000057,true,true
TRUTH-000452,PERSON-000948,OBSERVED_IN,CASE-000057,true,true
TRUTH-000453,PERSON-000576,OBSERVED_IN,CASE-000057,true,true
TRUTH-000454,PERSON-000697,OBSERVED_IN,CASE-000057,true,true
TRUTH-000455,PERSON-002715,OBSERVED_IN,CASE-000057,true,true
TRUTH-000456,PERSON-001894,SUSPECT_IN,CASE-000058,true,true
TRUTH-000457,PERSON-002872,SUSPECT_IN,CASE-000058,true,true
TRUTH-000458,PERSON-000979,SUSPECT_IN,CASE-000058,true,true
TRUTH-000459,PERSON-000817,SUSPECT_IN,CASE-000058,true,true
TRUTH-000460,PERSON-001367,SUSPECT_IN,CASE-000058,true,true
TRUTH-000461,PERSON-000390,SUSPECT_IN,CASE-000058,true,true
TRUTH-000462,PERSON-000920,OBSERVED_IN,CASE-000058,true,true
TRUTH-000463,PERSON-000062,OBSERVED_IN,CASE-000058,true,true
TRUTH-000464,PERSON-001326,OBSERVED_IN,CASE-000058,true,true
TRUTH-000465,PERSON-001337,OBSERVED_IN,CASE-000058,true,true
TRUTH-000466,PERSON-002077,SUSPECT_IN,CASE-000059,true,true
TRUTH-000467,PERSON-002150,SUSPECT_IN,CASE-000059,true,true
TRUTH-000468,PERSON-000845,SUSPECT_IN,CASE-000059,true,true
TRUTH-000469,PERSON-000096,OBSERVED_IN,CASE-000059,true,true
TRUTH-000470,PERSON-001301,OBSERVED_IN,CASE-000059,true,true
TRUTH-000471,PERSON-002105,SUSPECT_IN,CASE-000060,true,true
TRUTH-000472,PERSON-002417,SUSPECT_IN,CASE-000060,true,true
TRUTH-000473,PERSON-000207,SUSPECT_IN,CASE-000060,true,true
TRUTH-000474,PERSON-002094,SUSPECT_IN,CASE-000060,true,true
TRUTH-000475,PERSON-000407,SUSPECT_IN,CASE-000060,true,true
TRUTH-000476,PERSON-000419,SUSPECT_IN,CASE-000060,true,true
TRUTH-000477,PERSON-001687,OBSERVED_IN,CASE-000060,true,true
TRUTH-000478,PERSON-001758,OBSERVED_IN,CASE-000060,true,true
TRUTH-000479,PERSON-001210,SUSPECT_IN,CASE-000061,true,true
TRUTH-000480,PERSON-001041,SUSPECT_IN,CASE-000061,true,true
TRUTH-000481,PERSON-002750,SUSPECT_IN,CASE-000061,true,true
TRUTH-000482,PERSON-001558,SUSPECT_IN,CASE-000061,true,true
TRUTH-000483,PERSON-001578,SUSPECT_IN,CASE-000061,true,true
TRUTH-000484,PERSON-001667,OBSERVED_IN,CASE-000061,true,true
TRUTH-000485,PERSON-001670,OBSERVED_IN,CASE-000061,true,true
TRUTH-000486,PERSON-000351,OBSERVED_IN,CASE-000061,true,true
TRUTH-000487,PERSON-001589,OBSERVED_IN,CASE-000061,true,true
TRUTH-000488,PERSON-000621,SUSPECT_IN,CASE-000062,true,true
TRUTH-000489,PERSON-002279,SUSPECT_IN,CASE-000062,true,true
TRUTH-000490,PERSON-002020,SUSPECT_IN,CASE-000062,true,true
TRUTH-000491,PERSON-000357,SUSPECT_IN,CASE-000062,true,true
TRUTH-000492,PERSON-000863,SUSPECT_IN,CASE-000062,true,true
TRUTH-000493,PERSON-001544,SUSPECT_IN,CASE-000062,true,true
TRUTH-000494,PERSON-001965,OBSERVED_IN,CASE-000062,true,true
TRUTH-000495,PERSON-002068,SUSPECT_IN,CASE-000063,true,true
TRUTH-000496,PERSON-001425,SUSPECT_IN,CASE-000063,true,true
TRUTH-000497,PERSON-002759,SUSPECT_IN,CASE-000063,true,true
TRUTH-000498,PERSON-001578,SUSPECT_IN,CASE-000063,true,true
TRUTH-000499,PERSON-001071,SUSPECT_IN,CASE-000063,true,true
TRUTH-000500,PERSON-001642,SUSPECT_IN,CASE-000063,true,true
TRUTH-000501,PERSON-000822,OBSERVED_IN,CASE-000063,true,true
TRUTH-000502,PERSON-002986,OBSERVED_IN,CASE-000063,true,true
TRUTH-000503,PERSON-000613,OBSERVED_IN,CASE-000063,true,true
TRUTH-000504,PERSON-001552,SUSPECT_IN,CASE-000064,true,true
TRUTH-000505,PERSON-001360,SUSPECT_IN,CASE-000064,true,true
TRUTH-000506,PERSON-001131,OBSERVED_IN,CASE-000064,true,true
TRUTH-000507,PERSON-002758,OBSERVED_IN,CASE-000064,true,true
TRUTH-000508,PERSON-000566,OBSERVED_IN,CASE-000064,true,true
TRUTH-000509,PERSON-000955,OBSERVED_IN,CASE-000064,true,true
TRUTH-000510,PERSON-001127,OBSERVED_IN,CASE-000064,true,true
TRUTH-000511,PERSON-000223,OBSERVED_IN,CASE-000064,true,true
TRUTH-000512,PERSON-000921,SUSPECT_IN,CASE-000065,true,true
TRUTH-000513,PERSON-001540,SUSPECT_IN,CASE-000065,true,true
TRUTH-000514,PERSON-001205,SUSPECT_IN,CASE-000065,true,true
TRUTH-000515,PERSON-002999,OBSERVED_IN,CASE-000065,true,true
TRUTH-000516,PERSON-002020,OBSERVED_IN,CASE-000065,true,true
TRUTH-000517,PERSON-002279,OBSERVED_IN,CASE-000065,true,true
TRUTH-000518,PERSON-002517,OBSERVED_IN,CASE-000065,true,true
TRUTH-000519,PERSON-002998,SUSPECT_IN,CASE-000066,true,true
TRUTH-000520,PERSON-001343,SUSPECT_IN,CASE-000066,true,true
TRUTH-000521,PERSON-002675,OBSERVED_IN,CASE-000066,true,true
TRUTH-000522,PERSON-000106,OBSERVED_IN,CASE-000066,true,true
TRUTH-000523,PERSON-000948,OBSERVED_IN,CASE-000066,true,true
TRUTH-000524,PERSON-000576,OBSERVED_IN,CASE-000066,true,true
TRUTH-000525,PERSON-000584,OBSERVED_IN,CASE-000066,true,true
TRUTH-000526,PERSON-001847,SUSPECT_IN,CASE-000067,true,true
TRUTH-000527,PERSON-002675,SUSPECT_IN,CASE-000067,true,true
TRUTH-000528,PERSON-000635,SUSPECT_IN,CASE-000067,true,true
TRUTH-000529,PERSON-002438,SUSPECT_IN,CASE-000067,true,true
TRUTH-000530,PERSON-000832,SUSPECT_IN,CASE-000067,true,true
TRUTH-000531,PERSON-001701,SUSPECT_IN,CASE-000067,true,true
TRUTH-000532,PERSON-000611,OBSERVED_IN,CASE-000067,true,true
TRUTH-000533,PERSON-001596,OBSERVED_IN,CASE-000067,true,true
TRUTH-000534,PERSON-001542,OBSERVED_IN,CASE-000067,true,true
TRUTH-000535,PERSON-001363,OBSERVED_IN,CASE-000067,true,true
TRUTH-000536,PERSON-002713,OBSERVED_IN,CASE-000067,true,true
TRUTH-000537,PERSON-002922,OBSERVED_IN,CASE-000067,true,true
TRUTH-000538,PERSON-002309,SUSPECT_IN,CASE-000068,true,true
TRUTH-000539,PERSON-000906,SUSPECT_IN,CASE-000068,true,true
TRUTH-000540,PERSON-002982,SUSPECT_IN,CASE-000068,true,true
TRUTH-000541,PERSON-001110,SUSPECT_IN,CASE-000068,true,true
TRUTH-000542,PERSON-000057,SUSPECT_IN,CASE-000068,true,true
TRUTH-000543,PERSON-002758,OBSERVED_IN,CASE-000068,true,true
TRUTH-000544,PERSON-000955,OBSERVED_IN,CASE-000068,true,true
TRUTH-000545,PERSON-001360,OBSERVED_IN,CASE-000068,true,true
TRUTH-000546,PERSON-000223,OBSERVED_IN,CASE-000068,true,true
TRUTH-000547,PERSON-001214,OBSERVED_IN,CASE-000068,true,true
TRUTH-000548,PERSON-002574,SUSPECT_IN,CASE-000069,true,true
TRUTH-000549,PERSON-000081,SUSPECT_IN,CASE-000069,true,true
TRUTH-000550,PERSON-001861,SUSPECT_IN,CASE-000069,true,true
TRUTH-000551,PERSON-000850,SUSPECT_IN,CASE-000069,true,true
TRUTH-000552,PERSON-001259,SUSPECT_IN,CASE-000069,true,true
TRUTH-000553,PERSON-000863,OBSERVED_IN,CASE-000069,true,true
TRUTH-000554,PERSON-002757,OBSERVED_IN,CASE-000069,true,true
TRUTH-000555,PERSON-000063,OBSERVED_IN,CASE-000069,true,true
TRUTH-000556,PERSON-000825,SUSPECT_IN,CASE-000070,true,true
TRUTH-000557,PERSON-001847,SUSPECT_IN,CASE-000070,true,true
TRUTH-000558,PERSON-001578,SUSPECT_IN,CASE-000070,true,true
TRUTH-000559,PERSON-000260,SUSPECT_IN,CASE-000070,true,true
TRUTH-000560,PERSON-000943,SUSPECT_IN,CASE-000070,true,true
TRUTH-000561,PERSON-000245,OBSERVED_IN,CASE-000070,true,true
TRUTH-000562,PERSON-002393,OBSERVED_IN,CASE-000070,true,true
TRUTH-000563,PERSON-002408,OBSERVED_IN,CASE-000070,true,true
TRUTH-000564,PERSON-000047,SUSPECT_IN,CASE-000071,true,true
TRUTH-000565,PERSON-000473,SUSPECT_IN,CASE-000071,true,true
TRUTH-000566,PERSON-000146,SUSPECT_IN,CASE-000071,true,true
TRUTH-000567,PERSON-000449,SUSPECT_IN,CASE-000071,true,true
TRUTH-000568,PERSON-002205,OBSERVED_IN,CASE-000071,true,true
TRUTH-000569,PERSON-002964,OBSERVED_IN,CASE-000071,true,true
TRUTH-000570,PERSON-001768,OBSERVED_IN,CASE-000071,true,true
TRUTH-000571,PERSON-000556,OBSERVED_IN,CASE-000071,true,true
TRUTH-000572,PERSON-002998,SUSPECT_IN,CASE-000072,true,true
TRUTH-000573,PERSON-002757,SUSPECT_IN,CASE-000072,true,true
TRUTH-000574,PERSON-001043,SUSPECT_IN,CASE-000072,true,true
TRUTH-000575,PERSON-002675,OBSERVED_IN,CASE-000072,true,true
TRUTH-000576,PERSON-002835,OBSERVED_IN,CASE-000072,true,true
TRUTH-000577,PERSON-000948,OBSERVED_IN,CASE-000072,true,true
TRUTH-000578,PERSON-000576,OBSERVED_IN,CASE-000072,true,true
TRUTH-000579,PERSON-000697,OBSERVED_IN,CASE-000072,true,true
TRUTH-000580,PERSON-002715,OBSERVED_IN,CASE-000072,true,true
TRUTH-000581,PERSON-000063,SUSPECT_IN,CASE-000073,true,true
TRUTH-000582,PERSON-002574,SUSPECT_IN,CASE-000073,true,true
TRUTH-000583,PERSON-001861,SUSPECT_IN,CASE-000073,true,true
TRUTH-000584,PERSON-001589,SUSPECT_IN,CASE-000073,true,true
TRUTH-000585,PERSON-001259,SUSPECT_IN,CASE-000073,true,true
TRUTH-000586,PERSON-001369,SUSPECT_IN,CASE-000073,true,true
TRUTH-000587,PERSON-000081,OBSERVED_IN,CASE-000073,true,true
TRUTH-000588,PERSON-001029,SUSPECT_IN,CASE-000074,true,true
TRUTH-000589,PERSON-001578,SUSPECT_IN,CASE-000074,true,true
TRUTH-000590,PERSON-001747,SUSPECT_IN,CASE-000074,true,true
TRUTH-000591,PERSON-002408,SUSPECT_IN,CASE-000074,true,true
TRUTH-000592,PERSON-000943,SUSPECT_IN,CASE-000074,true,true
TRUTH-000593,PERSON-001334,OBSERVED_IN,CASE-000074,true,true
TRUTH-000594,PERSON-000260,OBSERVED_IN,CASE-000074,true,true
TRUTH-000595,PERSON-000245,OBSERVED_IN,CASE-000074,true,true
TRUTH-000596,PERSON-002397,OBSERVED_IN,CASE-000074,true,true
TRUTH-000597,PERSON-001847,OBSERVED_IN,CASE-000074,true,true
TRUTH-000598,PERSON-000357,SUSPECT_IN,CASE-000075,true,true
TRUTH-000599,PERSON-000765,SUSPECT_IN,CASE-000075,true,true
TRUTH-000600,PERSON-000488,SUSPECT_IN,CASE-000075,true,true
TRUTH-000601,PERSON-001543,SUSPECT_IN,CASE-000075,true,true
TRUTH-000602,PERSON-002304,SUSPECT_IN,CASE-000075,true,true
TRUTH-000603,PERSON-000538,OBSERVED_IN,CASE-000075,true,true
TRUTH-000604,PERSON-000120,OBSERVED_IN,CASE-000075,true,true
TRUTH-000605,PERSON-001965,OBSERVED_IN,CASE-000075,true,true
TRUTH-000606,PERSON-000863,OBSERVED_IN,CASE-000075,true,true
TRUTH-000607,PERSON-000083,OBSERVED_IN,CASE-000075,true,true
TRUTH-000608,PERSON-001706,SUSPECT_IN,CASE-000076,true,true
TRUTH-000609,PERSON-001318,SUSPECT_IN,CASE-000076,true,true
TRUTH-000610,PERSON-000648,SUSPECT_IN,CASE-000076,true,true
TRUTH-000611,PERSON-000106,SUSPECT_IN,CASE-000076,true,true
TRUTH-000612,PERSON-000259,SUSPECT_IN,CASE-000076,true,true
TRUTH-000613,PERSON-000647,OBSERVED_IN,CASE-000076,true,true
TRUTH-000614,PERSON-000568,OBSERVED_IN,CASE-000076,true,true
TRUTH-000615,PERSON-000366,SUSPECT_IN,CASE-000077,true,true
TRUTH-000616,PERSON-002105,SUSPECT_IN,CASE-000077,true,true
TRUTH-000617,PERSON-001381,SUSPECT_IN,CASE-000077,true,true
TRUTH-000618,PERSON-000419,SUSPECT_IN,CASE-000077,true,true
TRUTH-000619,PERSON-000927,SUSPECT_IN,CASE-000077,true,true
TRUTH-000620,PERSON-000407,OBSERVED_IN,CASE-000077,true,true
TRUTH-000621,PERSON-001687,OBSERVED_IN,CASE-000077,true,true
TRUTH-000622,PERSON-000207,OBSERVED_IN,CASE-000077,true,true
TRUTH-000623,PERSON-000111,OBSERVED_IN,CASE-000077,true,true
TRUTH-000624,PERSON-000103,OBSERVED_IN,CASE-000077,true,true
TRUTH-000625,PERSON-000784,SUSPECT_IN,CASE-000078,true,true
TRUTH-000626,PERSON-000397,SUSPECT_IN,CASE-000078,true,true
TRUTH-000627,PERSON-002004,SUSPECT_IN,CASE-000078,true,true
TRUTH-000628,PERSON-002136,SUSPECT_IN,CASE-000078,true,true
TRUTH-000629,PERSON-000622,SUSPECT_IN,CASE-000078,true,true
TRUTH-000630,PERSON-002215,SUSPECT_IN,CASE-000078,true,true
TRUTH-000631,PERSON-000667,OBSERVED_IN,CASE-000078,true,true
TRUTH-000632,PERSON-001131,OBSERVED_IN,CASE-000078,true,true
TRUTH-000633,PERSON-001107,OBSERVED_IN,CASE-000078,true,true
TRUTH-000634,PERSON-002164,OBSERVED_IN,CASE-000078,true,true
TRUTH-000635,PERSON-001059,SUSPECT_IN,CASE-000079,true,true
TRUTH-000636,PERSON-000302,SUSPECT_IN,CASE-000079,true,true
TRUTH-000637,PERSON-000489,SUSPECT_IN,CASE-000079,true,true
TRUTH-000638,PERSON-001478,OBSERVED_IN,CASE-000079,true,true
TRUTH-000639,PERSON-000342,OBSERVED_IN,CASE-000079,true,true
TRUTH-000640,PERSON-001880,OBSERVED_IN,CASE-000079,true,true
TRUTH-000641,PERSON-001135,SUSPECT_IN,CASE-000080,true,true
TRUTH-000642,PERSON-002660,SUSPECT_IN,CASE-000080,true,true
TRUTH-000643,PERSON-002457,SUSPECT_IN,CASE-000080,true,true
TRUTH-000644,PERSON-002576,SUSPECT_IN,CASE-000080,true,true
TRUTH-000645,PERSON-000597,SUSPECT_IN,CASE-000080,true,true
TRUTH-000646,PERSON-001259,SUSPECT_IN,CASE-000080,true,true
TRUTH-000647,PERSON-000092,OBSERVED_IN,CASE-000080,true,true
TRUTH-000648,PERSON-000390,OBSERVED_IN,CASE-000080,true,true
TRUTH-000649,PERSON-001337,OBSERVED_IN,CASE-000080,true,true
TRUTH-000650,PERSON-001873,OBSERVED_IN,CASE-000080,true,true
TRUTH-000651,PERSON-001581,OBSERVED_IN,CASE-000080,true,true
TRUTH-000652,PERSON-002335,OBSERVED_IN,CASE-000080,true,true
TRUTH-000653,PERSON-001894,OBSERVED_IN,CASE-000080,true,true
TRUTH-000654,PERSON-002675,SUSPECT_IN,CASE-000081,true,true
TRUTH-000655,PERSON-001542,SUSPECT_IN,CASE-000081,true,true
TRUTH-000656,PERSON-001596,SUSPECT_IN,CASE-000081,true,true
TRUTH-000657,PERSON-002713,SUSPECT_IN,CASE-000081,true,true
TRUTH-000658,PERSON-000611,SUSPECT_IN,CASE-000081,true,true
TRUTH-000659,PERSON-002901,SUSPECT_IN,CASE-000081,true,true
TRUTH-000660,PERSON-002438,OBSERVED_IN,CASE-000081,true,true
TRUTH-000661,PERSON-001363,OBSERVED_IN,CASE-000081,true,true
TRUTH-000662,PERSON-000497,OBSERVED_IN,CASE-000081,true,true
TRUTH-000663,PERSON-002896,OBSERVED_IN,CASE-000081,true,true
TRUTH-000664,PERSON-002847,OBSERVED_IN,CASE-000081,true,true
TRUTH-000665,PERSON-001480,OBSERVED_IN,CASE-000081,true,true
TRUTH-000666,PERSON-000083,SUSPECT_IN,CASE-000082,true,true
TRUTH-000667,PERSON-002517,SUSPECT_IN,CASE-000082,true,true
TRUTH-000668,PERSON-001543,SUSPECT_IN,CASE-000082,true,true
TRUTH-000669,PERSON-000120,SUSPECT_IN,CASE-000082,true,true
TRUTH-000670,PERSON-001540,SUSPECT_IN,CASE-000082,true,true
TRUTH-000671,PERSON-002507,SUSPECT_IN,CASE-000082,true,true
TRUTH-000672,PERSON-002999,OBSERVED_IN,CASE-000082,true,true
TRUTH-000673,PERSON-000765,OBSERVED_IN,CASE-000082,true,true
TRUTH-000674,PERSON-001898,OBSERVED_IN,CASE-000082,true,true
TRUTH-000675,PERSON-000921,OBSERVED_IN,CASE-000082,true,true
TRUTH-000676,PERSON-002954,SUSPECT_IN,CASE-000083,true,true
TRUTH-000677,PERSON-001886,SUSPECT_IN,CASE-000083,true,true
TRUTH-000678,PERSON-000842,OBSERVED_IN,CASE-000083,true,true
TRUTH-000679,PERSON-000763,OBSERVED_IN,CASE-000083,true,true
TRUTH-000680,PERSON-002444,OBSERVED_IN,CASE-000083,true,true
TRUTH-000681,PERSON-001385,OBSERVED_IN,CASE-000083,true,true
TRUTH-000682,PERSON-001337,SUSPECT_IN,CASE-000084,true,true
TRUTH-000683,PERSON-000506,SUSPECT_IN,CASE-000084,true,true
TRUTH-000684,PERSON-000390,SUSPECT_IN,CASE-000084,true,true
TRUTH-000685,PERSON-002039,SUSPECT_IN,CASE-000084,true,true
TRUTH-000686,PERSON-000769,SUSPECT_IN,CASE-000084,true,true
TRUTH-000687,PERSON-002223,SUSPECT_IN,CASE-000084,true,true
TRUTH-000688,PERSON-000405,OBSERVED_IN,CASE-000084,true,true
TRUTH-000689,PERSON-000860,OBSERVED_IN,CASE-000084,true,true
TRUTH-000690,PERSON-000132,SUSPECT_IN,CASE-000085,true,true
TRUTH-000691,PERSON-000193,SUSPECT_IN,CASE-000085,true,true
TRUTH-000692,PERSON-000575,SUSPECT_IN,CASE-000085,true,true
TRUTH-000693,PERSON-001043,SUSPECT_IN,CASE-000085,true,true
TRUTH-000694,PERSON-002839,SUSPECT_IN,CASE-000085,true,true
TRUTH-000695,PERSON-000479,OBSERVED_IN,CASE-000085,true,true
TRUTH-000696,PERSON-001861,OBSERVED_IN,CASE-000085,true,true
TRUTH-000697,PERSON-000497,OBSERVED_IN,CASE-000085,true,true
TRUTH-000698,PERSON-000216,OBSERVED_IN,CASE-000085,true,true
TRUTH-000699,PERSON-002124,OBSERVED_IN,CASE-000085,true,true
TRUTH-000700,PERSON-000488,OBSERVED_IN,CASE-000085,true,true
TRUTH-000701,PERSON-000683,OBSERVED_IN,CASE-000085,true,true
TRUTH-000702,PERSON-001041,SUSPECT_IN,CASE-000086,true,true
TRUTH-000703,PERSON-001210,SUSPECT_IN,CASE-000086,true,true
TRUTH-000704,PERSON-001667,SUSPECT_IN,CASE-000086,true,true
TRUTH-000705,PERSON-002256,SUSPECT_IN,CASE-000086,true,true
TRUTH-000706,PERSON-001670,OBSERVED_IN,CASE-000086,true,true
TRUTH-000707,PERSON-001558,OBSERVED_IN,CASE-000086,true,true
TRUTH-000708,PERSON-001589,OBSERVED_IN,CASE-000086,true,true
TRUTH-000709,PERSON-000351,OBSERVED_IN,CASE-000086,true,true
TRUTH-000710,PERSON-001589,SUSPECT_IN,CASE-000087,true,true
TRUTH-000711,PERSON-001861,SUSPECT_IN,CASE-000087,true,true
TRUTH-000712,PERSON-001259,SUSPECT_IN,CASE-000087,true,true
TRUTH-000713,PERSON-000850,OBSERVED_IN,CASE-000087,true,true
TRUTH-000714,PERSON-000063,OBSERVED_IN,CASE-000087,true,true
TRUTH-000715,PERSON-000081,OBSERVED_IN,CASE-000087,true,true
TRUTH-000716,PERSON-002757,OBSERVED_IN,CASE-000087,true,true
TRUTH-000717,PERSON-001861,SUSPECT_IN,CASE-000088,true,true
TRUTH-000718,PERSON-001259,SUSPECT_IN,CASE-000088,true,true
TRUTH-000719,PERSON-000216,SUSPECT_IN,CASE-000088,true,true
TRUTH-000720,PERSON-000081,OBSERVED_IN,CASE-000088,true,true
TRUTH-000721,PERSON-002574,OBSERVED_IN,CASE-000088,true,true
TRUTH-000722,PERSON-001589,OBSERVED_IN,CASE-000088,true,true
TRUTH-000723,PERSON-001898,SUSPECT_IN,CASE-000089,true,true
TRUTH-000724,PERSON-002745,SUSPECT_IN,CASE-000089,true,true
TRUTH-000725,PERSON-000357,SUSPECT_IN,CASE-000089,true,true
TRUTH-000726,PERSON-002279,SUSPECT_IN,CASE-000089,true,true
TRUTH-000727,PERSON-000621,SUSPECT_IN,CASE-000089,true,true
TRUTH-000728,PERSON-000222,SUSPECT_IN,CASE-000089,true,true
TRUTH-000729,PERSON-002517,OBSERVED_IN,CASE-000089,true,true
TRUTH-000730,PERSON-000538,OBSERVED_IN,CASE-000089,true,true
TRUTH-000731,PERSON-000083,OBSERVED_IN,CASE-000089,true,true
TRUTH-000732,PERSON-000943,SUSPECT_IN,CASE-000090,true,true
TRUTH-000733,PERSON-000955,SUSPECT_IN,CASE-000090,true,true
